 ,Area,Mean,Min,Max
63886,115,255,255,255
63887,128,255,255,255
63888,103,255,255,255
63889,172,255,255,255
63890,128,255,255,255
63891,90,255,255,255
63892,178,255,255,255
63893,169,255,255,255
63894,136,255,255,255
63895,158,255,255,255
63896,146,255,255,255
63897,174,255,255,255
63898,127,255,255,255
63899,144,255,255,255
63900,68,255,255,255
63901,165,255,255,255
63902,134,255,255,255
63903,100,255,255,255
63904,171,255,255,255
63905,91,255,255,255
63906,188,255,255,255
63907,98,255,255,255
63908,143,255,255,255
63909,94,255,255,255
63910,97,255,255,255
63911,141,255,255,255
63912,103,255,255,255
63913,149,255,255,255
63914,83,255,255,255
63915,131,255,255,255
63916,97,255,255,255
63917,166,255,255,255
63918,113,255,255,255
63919,124,255,255,255
63920,162,255,255,255
63921,122,255,255,255
63922,113,255,255,255
63923,151,255,255,255
63924,138,255,255,255
63925,99,255,255,255
63926,188,255,255,255
63927,130,255,255,255
63928,108,255,255,255
63929,115,255,255,255
63930,119,255,255,255
63931,118,255,255,255
63932,130,255,255,255
63933,121,255,255,255
63934,136,255,255,255
63935,116,255,255,255
63936,114,255,255,255
63937,100,255,255,255
63938,162,255,255,255
63939,141,255,255,255
63940,117,255,255,255
63941,144,255,255,255
63942,64,255,255,255
63943,75,255,255,255
63944,105,255,255,255
63945,90,255,255,255
63946,160,255,255,255
63947,101,255,255,255
63948,133,255,255,255
63949,126,255,255,255
63950,185,255,255,255
63951,201,255,255,255
63952,99,255,255,255
63953,157,255,255,255
63954,96,255,255,255
63955,160,255,255,255
63956,81,255,255,255
63957,175,255,255,255
63958,144,255,255,255
63959,155,255,255,255
63960,135,255,255,255
63961,189,255,255,255
63962,144,255,255,255
63963,95,255,255,255
63964,166,255,255,255
63965,190,255,255,255
63966,74,255,255,255
63967,180,255,255,255
63968,119,255,255,255
63969,140,255,255,255
63970,118,255,255,255
63971,76,255,255,255
63972,28,255,255,255
63973,81,255,255,255
63974,155,255,255,255
63975,148,255,255,255
63976,89,255,255,255
63977,54,255,255,255
63978,103,255,255,255
63979,105,255,255,255
63980,95,255,255,255
63981,101,255,255,255
63982,84,255,255,255
63983,142,255,255,255
63984,183,255,255,255
63985,80,255,255,255
63986,169,255,255,255
63987,98,255,255,255
63988,71,255,255,255
63989,80,255,255,255
63990,120,255,255,255
63991,94,255,255,255
63992,136,255,255,255
63993,113,255,255,255
63994,93,255,255,255
63995,155,255,255,255
63996,141,255,255,255
63997,174,255,255,255
63998,114,255,255,255
63999,183,255,255,255
64000,137,255,255,255
64001,81,255,255,255
64002,76,255,255,255
64003,194,255,255,255
64004,126,255,255,255
64005,93,255,255,255
64006,76,255,255,255
64007,113,255,255,255
64008,147,255,255,255
64009,86,255,255,255
64010,167,255,255,255
64011,102,255,255,255
64012,118,255,255,255
64013,93,255,255,255
64014,138,255,255,255
64015,28,255,255,255
64016,117,255,255,255
64017,166,255,255,255
64018,138,255,255,255
64019,125,255,255,255
64020,130,255,255,255
64021,89,255,255,255
64022,129,255,255,255
64023,231,255,255,255
64024,103,255,255,255
64025,102,255,255,255
64026,167,255,255,255
64027,202,255,255,255
64028,88,255,255,255
64029,124,255,255,255
64030,99,255,255,255
64031,132,255,255,255
64032,129,255,255,255
64033,173,255,255,255
64034,106,255,255,255
64035,159,255,255,255
64036,135,255,255,255
64037,42,255,255,255
64038,126,255,255,255
64039,125,255,255,255
64040,157,255,255,255
64041,74,255,255,255
64042,144,255,255,255
64043,151,255,255,255
64044,145,255,255,255
64045,129,255,255,255
64046,95,255,255,255
64047,105,255,255,255
64048,104,255,255,255
64049,102,255,255,255
64050,206,255,255,255
64051,80,255,255,255
64052,96,255,255,255
64053,270,255,255,255
64054,190,255,255,255
64055,114,255,255,255
64056,151,255,255,255
64057,119,255,255,255
64058,159,255,255,255
64059,143,255,255,255
64060,199,255,255,255
64061,183,255,255,255
64062,134,255,255,255
64063,180,255,255,255
64064,117,255,255,255
64065,168,255,255,255
64066,59,255,255,255
64067,184,255,255,255
64068,198,255,255,255
64069,120,255,255,255
64070,157,255,255,255
64071,197,255,255,255
64072,89,255,255,255
64073,160,255,255,255
64074,148,255,255,255
64075,158,255,255,255
64076,136,255,255,255
64077,191,255,255,255
64078,117,255,255,255
64079,134,255,255,255
64080,113,255,255,255
64081,160,255,255,255
64082,83,255,255,255
64083,176,255,255,255
64084,156,255,255,255
64085,109,255,255,255
64086,140,255,255,255
64087,177,255,255,255
64088,128,255,255,255
64089,107,255,255,255
64090,128,255,255,255
64091,78,255,255,255
64092,191,255,255,255
64093,171,255,255,255
64094,149,255,255,255
64095,118,255,255,255
64096,102,255,255,255
64097,143,255,255,255
64098,101,255,255,255
64099,173,255,255,255
64100,171,255,255,255
64101,152,255,255,255
64102,83,255,255,255
64103,218,255,255,255
64104,93,255,255,255
64105,159,255,255,255
64106,84,255,255,255
64107,142,255,255,255
64108,229,255,255,255
64109,157,255,255,255
64110,150,255,255,255
64111,108,255,255,255
64112,178,255,255,255
64113,106,255,255,255
64114,118,255,255,255
64115,139,255,255,255
64116,86,255,255,255
64117,142,255,255,255
64118,179,255,255,255
64119,161,255,255,255
64120,145,255,255,255
64121,132,255,255,255
64122,87,255,255,255
64123,99,255,255,255
64124,162,255,255,255
64125,124,255,255,255
64126,85,255,255,255
64127,80,255,255,255
64128,179,255,255,255
64129,186,255,255,255
64130,138,255,255,255
64131,143,255,255,255
64132,178,255,255,255
64133,103,255,255,255
64134,158,255,255,255
64135,91,255,255,255
64136,179,255,255,255
64137,115,255,255,255
64138,145,255,255,255
64139,95,255,255,255
64140,93,255,255,255
64141,103,255,255,255
64142,200,255,255,255
64143,200,255,255,255
64144,87,255,255,255
64145,185,255,255,255
64146,95,255,255,255
64147,176,255,255,255
64148,165,255,255,255
64149,138,255,255,255
64150,95,255,255,255
64151,148,255,255,255
64152,67,255,255,255
64153,119,255,255,255
64154,162,255,255,255
64155,145,255,255,255
64156,124,255,255,255
64157,129,255,255,255
64158,172,255,255,255
64159,133,255,255,255
64160,20,255,255,255
64161,97,255,255,255
64162,92,255,255,255
64163,123,255,255,255
64164,171,255,255,255
64165,117,255,255,255
64166,104,255,255,255
64167,150,255,255,255
64168,172,255,255,255
64169,87,255,255,255
64170,134,255,255,255
64171,85,255,255,255
64172,107,255,255,255
64173,137,255,255,255
64174,83,255,255,255
64175,93,255,255,255
64176,188,255,255,255
64177,96,255,255,255
64178,104,255,255,255
64179,83,255,255,255
64180,111,255,255,255
64181,139,255,255,255
64182,108,255,255,255
64183,109,255,255,255
64184,91,255,255,255
64185,88,255,255,255
64186,198,255,255,255
64187,94,255,255,255
64188,116,255,255,255
64189,107,255,255,255
64190,100,255,255,255
64191,130,255,255,255
64192,134,255,255,255
64193,144,255,255,255
64194,149,255,255,255
64195,182,255,255,255
64196,105,255,255,255
64197,162,255,255,255
64198,87,255,255,255
64199,112,255,255,255
64200,127,255,255,255
64201,80,255,255,255
64202,84,255,255,255
64203,132,255,255,255
64204,120,255,255,255
64205,191,255,255,255
64206,98,255,255,255
64207,93,255,255,255
64208,78,255,255,255
64209,169,255,255,255
64210,145,255,255,255
64211,170,255,255,255
64212,105,255,255,255
64213,180,255,255,255
64214,119,255,255,255
64215,111,255,255,255
64216,101,255,255,255
64217,183,255,255,255
64218,189,255,255,255
64219,199,255,255,255
64220,152,255,255,255
64221,168,255,255,255
64222,173,255,255,255
64223,153,255,255,255
64224,143,255,255,255
64225,201,255,255,255
64226,88,255,255,255
64227,150,255,255,255
64228,84,255,255,255
64229,160,255,255,255
64230,194,255,255,255
64231,116,255,255,255
64232,200,255,255,255
64233,140,255,255,255
64234,71,255,255,255
64235,109,255,255,255
64236,112,255,255,255
64237,163,255,255,255
64238,135,255,255,255
64239,178,255,255,255
64240,180,255,255,255
64241,143,255,255,255
64242,142,255,255,255
64243,128,255,255,255
64244,100,255,255,255
64245,153,255,255,255
64246,117,255,255,255
64247,155,255,255,255
64248,124,255,255,255
64249,189,255,255,255
64250,210,255,255,255
64251,178,255,255,255
64252,105,255,255,255
64253,157,255,255,255
64254,174,255,255,255
64255,119,255,255,255
64256,203,255,255,255
64257,160,255,255,255
64258,238,255,255,255
64259,159,255,255,255
64260,153,255,255,255
64261,179,255,255,255
64262,146,255,255,255
64263,100,255,255,255
64264,200,255,255,255
64265,183,255,255,255
64266,188,255,255,255
64267,179,255,255,255
64268,153,255,255,255
64269,155,255,255,255
64270,159,255,255,255
64271,74,255,255,255
64272,97,255,255,255
64273,137,255,255,255
64274,189,255,255,255
64275,153,255,255,255
64276,149,255,255,255
64277,150,255,255,255
64278,191,255,255,255
64279,82,255,255,255
64280,158,255,255,255
64281,159,255,255,255
64282,151,255,255,255
64283,143,255,255,255
64284,169,255,255,255
64285,134,255,255,255
64286,148,255,255,255
64287,102,255,255,255
64288,150,255,255,255
64289,176,255,255,255
64290,129,255,255,255
64291,165,255,255,255
64292,123,255,255,255
64293,161,255,255,255
64294,123,255,255,255
64295,141,255,255,255
64296,156,255,255,255
64297,129,255,255,255
64298,100,255,255,255
64299,210,255,255,255
64300,120,255,255,255
64301,138,255,255,255
64302,164,255,255,255
64303,144,255,255,255
64304,122,255,255,255
64305,143,255,255,255
64306,146,255,255,255
64307,61,255,255,255
64308,171,255,255,255
64309,92,255,255,255
64310,132,255,255,255
64311,150,255,255,255
64312,139,255,255,255
64313,35,255,255,255
64314,110,255,255,255
64315,202,255,255,255
64316,133,255,255,255
64317,145,255,255,255
64318,186,255,255,255
64319,153,255,255,255
64320,127,255,255,255
64321,142,255,255,255
64322,159,255,255,255
64323,174,255,255,255
64324,160,255,255,255
64325,86,255,255,255
64326,219,255,255,255
64327,139,255,255,255
64328,121,255,255,255
64329,174,255,255,255
64330,160,255,255,255
64331,142,255,255,255
64332,134,255,255,255
64333,158,255,255,255
64334,202,255,255,255
64335,197,255,255,255
64336,141,255,255,255
64337,184,255,255,255
64338,90,255,255,255
64339,150,255,255,255
64340,167,255,255,255
64341,106,255,255,255
64342,63,255,255,255
64343,204,255,255,255
64344,222,255,255,255
64345,114,255,255,255
64346,115,255,255,255
64347,122,255,255,255
64348,169,255,255,255
64349,139,255,255,255
64350,187,255,255,255
64351,171,255,255,255
64352,198,255,255,255
64353,82,255,255,255
64354,138,255,255,255
64355,156,255,255,255
64356,180,255,255,255
64357,136,255,255,255
64358,120,255,255,255
64359,160,255,255,255
64360,207,255,255,255
64361,157,255,255,255
64362,164,255,255,255
64363,176,255,255,255
64364,173,255,255,255
64365,145,255,255,255
64366,160,255,255,255
64367,195,255,255,255
64368,168,255,255,255
64369,133,255,255,255
64370,101,255,255,255
64371,146,255,255,255
64372,187,255,255,255
64373,205,255,255,255
64374,155,255,255,255
64375,149,255,255,255
64376,142,255,255,255
64377,198,255,255,255
64378,177,255,255,255
64379,186,255,255,255
64380,173,255,255,255
64381,143,255,255,255
64382,121,255,255,255
64383,136,255,255,255
64384,171,255,255,255
64385,138,255,255,255
64386,183,255,255,255
64387,166,255,255,255
64388,124,255,255,255
64389,177,255,255,255
64390,171,255,255,255
64391,130,255,255,255
64392,169,255,255,255
64393,156,255,255,255
64394,146,255,255,255
64395,132,255,255,255
64396,153,255,255,255
64397,169,255,255,255
64398,87,255,255,255
64399,135,255,255,255
64400,84,255,255,255
64401,178,255,255,255
64402,124,255,255,255
64403,156,255,255,255
64404,141,255,255,255
64405,193,255,255,255
64406,144,255,255,255
64407,135,255,255,255
64408,116,255,255,255
64409,179,255,255,255
64410,182,255,255,255
64411,184,255,255,255
64412,176,255,255,255
64413,84,255,255,255
64414,160,255,255,255
64415,91,255,255,255
64416,141,255,255,255
64417,187,255,255,255
64418,149,255,255,255
64419,173,255,255,255
64420,142,255,255,255
64421,139,255,255,255
64422,162,255,255,255
64423,111,255,255,255
64424,156,255,255,255
64425,135,255,255,255
64426,186,255,255,255
64427,97,255,255,255
64428,178,255,255,255
64429,76,255,255,255
64430,209,255,255,255
64431,158,255,255,255
64432,191,255,255,255
64433,153,255,255,255
64434,141,255,255,255
64435,94,255,255,255
64436,155,255,255,255
64437,250,255,255,255
64438,188,255,255,255
64439,164,255,255,255
64440,175,255,255,255
64441,118,255,255,255
64442,135,255,255,255
64443,137,255,255,255
64444,189,255,255,255
64445,163,255,255,255
64446,195,255,255,255
64447,173,255,255,255
64448,199,255,255,255
64449,165,255,255,255
64450,166,255,255,255
64451,209,255,255,255
64452,169,255,255,255
64453,181,255,255,255
64454,94,255,255,255
64455,123,255,255,255
64456,155,255,255,255
64457,151,255,255,255
64458,179,255,255,255
64459,157,255,255,255
64460,190,255,255,255
64461,173,255,255,255
64462,157,255,255,255
64463,181,255,255,255
64464,189,255,255,255
64465,114,255,255,255
64466,175,255,255,255
64467,90,255,255,255
64468,146,255,255,255
64469,101,255,255,255
64470,153,255,255,255
64471,158,255,255,255
64472,174,255,255,255
64473,157,255,255,255
64474,135,255,255,255
64475,188,255,255,255
64476,172,255,255,255
64477,183,255,255,255
64478,144,255,255,255
64479,138,255,255,255
64480,143,255,255,255
64481,125,255,255,255
64482,156,255,255,255
64483,172,255,255,255
64484,157,255,255,255
64485,158,255,255,255
64486,173,255,255,255
64487,171,255,255,255
64488,159,255,255,255
64489,188,255,255,255
64490,145,255,255,255
64491,204,255,255,255
64492,162,255,255,255
64493,116,255,255,255
64494,89,255,255,255
64495,153,255,255,255
64496,89,255,255,255
64497,158,255,255,255
64498,172,255,255,255
64499,136,255,255,255
64500,128,255,255,255
64501,161,255,255,255
64502,151,255,255,255
64503,196,255,255,255
64504,107,255,255,255
64505,98,255,255,255
64506,140,255,255,255
64507,185,255,255,255
64508,203,255,255,255
64509,152,255,255,255
64510,176,255,255,255
64511,139,255,255,255
64512,155,255,255,255
64513,160,255,255,255
64514,182,255,255,255
64515,141,255,255,255
64516,181,255,255,255
64517,180,255,255,255
64518,100,255,255,255
64519,170,255,255,255
64520,166,255,255,255
64521,176,255,255,255
64522,161,255,255,255
64523,195,255,255,255
64524,171,255,255,255
64525,160,255,255,255
64526,140,255,255,255
64527,116,255,255,255
64528,162,255,255,255
64529,108,255,255,255
64530,96,255,255,255
64531,124,255,255,255
64532,159,255,255,255
64533,101,255,255,255
64534,167,255,255,255
64535,203,255,255,255
64536,157,255,255,255
64537,167,255,255,255
64538,131,255,255,255
64539,146,255,255,255
64540,170,255,255,255
64541,82,255,255,255
64542,205,255,255,255
64543,146,255,255,255
64544,171,255,255,255
64545,127,255,255,255
64546,139,255,255,255
64547,119,255,255,255
64548,148,255,255,255
64549,86,255,255,255
64550,147,255,255,255
64551,188,255,255,255
64552,96,255,255,255
64553,141,255,255,255
64554,157,255,255,255
64555,117,255,255,255
64556,175,255,255,255
64557,170,255,255,255
64558,180,255,255,255
64559,139,255,255,255
64560,99,255,255,255
64561,168,255,255,255
64562,170,255,255,255
64563,139,255,255,255
64564,186,255,255,255
64565,171,255,255,255
64566,164,255,255,255
64567,140,255,255,255
64568,127,255,255,255
64569,166,255,255,255
64570,197,255,255,255
64571,142,255,255,255
64572,143,255,255,255
64573,100,255,255,255
64574,151,255,255,255
64575,200,255,255,255
64576,123,255,255,255
64577,167,255,255,255
64578,204,255,255,255
64579,147,255,255,255
64580,145,255,255,255
64581,168,255,255,255
64582,181,255,255,255
64583,118,255,255,255
64584,157,255,255,255
64585,34,255,255,255
64586,139,255,255,255
64587,170,255,255,255
64588,108,255,255,255
64589,25,255,255,255
64590,146,255,255,255
64591,152,255,255,255
64592,196,255,255,255
64593,167,255,255,255
64594,154,255,255,255
64595,132,255,255,255
64596,153,255,255,255
64597,186,255,255,255
64598,140,255,255,255
64599,173,255,255,255
64600,174,255,255,255
64601,134,255,255,255
64602,145,255,255,255
64603,95,255,255,255
64604,100,255,255,255
64605,184,255,255,255
64606,82,255,255,255
64607,108,255,255,255
64608,160,255,255,255
64609,161,255,255,255
64610,184,255,255,255
64611,180,255,255,255
64612,166,255,255,255
64613,186,255,255,255
64614,65,255,255,255
64615,102,255,255,255
64616,153,255,255,255
64617,201,255,255,255
64618,170,255,255,255
64619,186,255,255,255
64620,183,255,255,255
64621,180,255,255,255
64622,87,255,255,255
64623,129,255,255,255
64624,130,255,255,255
64625,189,255,255,255
64626,161,255,255,255
64627,170,255,255,255
64628,151,255,255,255
64629,70,255,255,255
64630,132,255,255,255
64631,115,255,255,255
64632,106,255,255,255
64633,103,255,255,255
64634,168,255,255,255
64635,175,255,255,255
64636,150,255,255,255
64637,162,255,255,255
64638,72,255,255,255
64639,104,255,255,255
64640,126,255,255,255
64641,99,255,255,255
64642,168,255,255,255
64643,125,255,255,255
64644,147,255,255,255
64645,112,255,255,255
64646,72,255,255,255
64647,164,255,255,255
64648,156,255,255,255
64649,189,255,255,255
64650,111,255,255,255
64651,154,255,255,255
64652,154,255,255,255
64653,151,255,255,255
64654,101,255,255,255
64655,82,255,255,255
64656,121,255,255,255
64657,226,255,255,255
64658,140,255,255,255
64659,102,255,255,255
64660,204,255,255,255
64661,137,255,255,255
64662,139,255,255,255
64663,134,255,255,255
64664,197,255,255,255
64665,148,255,255,255
64666,140,255,255,255
64667,177,255,255,255
64668,108,255,255,255
64669,144,255,255,255
64670,218,255,255,255
64671,145,255,255,255
64672,116,255,255,255
64673,188,255,255,255
64674,103,255,255,255
64675,176,255,255,255
64676,112,255,255,255
64677,179,255,255,255
64678,160,255,255,255
64679,165,255,255,255
64680,160,255,255,255
64681,116,255,255,255
64682,195,255,255,255
64683,153,255,255,255
64684,150,255,255,255
64685,114,255,255,255
64686,164,255,255,255
64687,153,255,255,255
64688,116,255,255,255
64689,110,255,255,255
64690,193,255,255,255
64691,222,255,255,255
64692,146,255,255,255
64693,228,255,255,255
64694,189,255,255,255
64695,162,255,255,255
64696,117,255,255,255
64697,186,255,255,255
64698,177,255,255,255
64699,203,255,255,255
64700,161,255,255,255
64701,144,255,255,255
64702,118,255,255,255
64703,150,255,255,255
64704,140,255,255,255
64705,119,255,255,255
64706,164,255,255,255
64707,154,255,255,255
64708,212,255,255,255
64709,156,255,255,255
64710,159,255,255,255
64711,163,255,255,255
64712,142,255,255,255
64713,145,255,255,255
64714,58,255,255,255
64715,171,255,255,255
64716,184,255,255,255
64717,121,255,255,255
64718,195,255,255,255
64719,155,255,255,255
64720,130,255,255,255
64721,132,255,255,255
64722,114,255,255,255
64723,206,255,255,255
64724,161,255,255,255
64725,186,255,255,255
64726,131,255,255,255
64727,139,255,255,255
64728,187,255,255,255
64729,142,255,255,255
64730,150,255,255,255
64731,179,255,255,255
64732,121,255,255,255
64733,178,255,255,255
64734,164,255,255,255
64735,148,255,255,255
64736,150,255,255,255
64737,112,255,255,255
64738,175,255,255,255
64739,154,255,255,255
64740,130,255,255,255
64741,123,255,255,255
64742,128,255,255,255
64743,188,255,255,255
64744,182,255,255,255
64745,211,255,255,255
64746,161,255,255,255
64747,135,255,255,255
64748,142,255,255,255
64749,174,255,255,255
64750,140,255,255,255
64751,168,255,255,255
64752,201,255,255,255
64753,151,255,255,255
64754,203,255,255,255
64755,215,255,255,255
64756,127,255,255,255
64757,125,255,255,255
64758,123,255,255,255
64759,176,255,255,255
64760,182,255,255,255
64761,197,255,255,255
64762,137,255,255,255
64763,194,255,255,255
64764,162,255,255,255
64765,121,255,255,255
64766,147,255,255,255
64767,100,255,255,255
64768,177,255,255,255
64769,70,255,255,255
64770,164,255,255,255
64771,101,255,255,255
64772,131,255,255,255
64773,173,255,255,255
64774,167,255,255,255
64775,165,255,255,255
64776,154,255,255,255
64777,154,255,255,255
64778,112,255,255,255
64779,157,255,255,255
64780,116,255,255,255
64781,121,255,255,255
64782,83,255,255,255
64783,151,255,255,255
64784,177,255,255,255
64785,156,255,255,255
64786,190,255,255,255
64787,159,255,255,255
64788,185,255,255,255
64789,137,255,255,255
64790,137,255,255,255
64791,194,255,255,255
64792,149,255,255,255
64793,190,255,255,255
64794,180,255,255,255
64795,97,255,255,255
64796,164,255,255,255
64797,151,255,255,255
64798,145,255,255,255
64799,97,255,255,255
64800,124,255,255,255
64801,138,255,255,255
64802,144,255,255,255
64803,140,255,255,255
64804,165,255,255,255
64805,161,255,255,255
64806,206,255,255,255
64807,131,255,255,255
64808,175,255,255,255
64809,233,255,255,255
64810,128,255,255,255
64811,104,255,255,255
64812,171,255,255,255
64813,130,255,255,255
64814,122,255,255,255
64815,188,255,255,255
64816,138,255,255,255
64817,112,255,255,255
64818,173,255,255,255
64819,134,255,255,255
64820,148,255,255,255
64821,180,255,255,255
64822,81,255,255,255
64823,205,255,255,255
64824,35,255,255,255
64825,100,255,255,255
64826,80,255,255,255
64827,182,255,255,255
64828,114,255,255,255
64829,187,255,255,255
64830,98,255,255,255
64831,150,255,255,255
64832,123,255,255,255
64833,171,255,255,255
64834,137,255,255,255
64835,183,255,255,255
64836,91,255,255,255
64837,199,255,255,255
64838,202,255,255,255
64839,142,255,255,255
64840,132,255,255,255
64841,158,255,255,255
64842,171,255,255,255
64843,148,255,255,255
64844,151,255,255,255
64845,160,255,255,255
64846,153,255,255,255
64847,189,255,255,255
64848,162,255,255,255
64849,199,255,255,255
64850,162,255,255,255
64851,159,255,255,255
64852,120,255,255,255
64853,182,255,255,255
64854,157,255,255,255
64855,152,255,255,255
64856,166,255,255,255
64857,148,255,255,255
64858,93,255,255,255
64859,126,255,255,255
64860,177,255,255,255
64861,149,255,255,255
64862,150,255,255,255
64863,183,255,255,255
64864,128,255,255,255
64865,140,255,255,255
64866,295,255,255,255
64867,188,255,255,255
64868,132,255,255,255
64869,111,255,255,255
64870,201,255,255,255
64871,162,255,255,255
64872,156,255,255,255
64873,115,255,255,255
64874,155,255,255,255
64875,157,255,255,255
64876,127,255,255,255
64877,170,255,255,255
64878,132,255,255,255
64879,109,255,255,255
64880,177,255,255,255
64881,65,255,255,255
64882,146,255,255,255
64883,155,255,255,255
64884,103,255,255,255
64885,156,255,255,255
64886,109,255,255,255
64887,145,255,255,255
64888,92,255,255,255
64889,154,255,255,255
64890,126,255,255,255
64891,137,255,255,255
64892,154,255,255,255
64893,148,255,255,255
64894,200,255,255,255
64895,74,255,255,255
64896,117,255,255,255
64897,150,255,255,255
64898,138,255,255,255
64899,174,255,255,255
64900,116,255,255,255
64901,154,255,255,255
64902,151,255,255,255
64903,92,255,255,255
64904,161,255,255,255
64905,171,255,255,255
64906,109,255,255,255
64907,169,255,255,255
64908,143,255,255,255
64909,173,255,255,255
64910,99,255,255,255
64911,151,255,255,255
64912,146,255,255,255
64913,149,255,255,255
64914,155,255,255,255
64915,90,255,255,255
64916,105,255,255,255
64917,158,255,255,255
64918,139,255,255,255
64919,130,255,255,255
64920,158,255,255,255
64921,173,255,255,255
64922,132,255,255,255
64923,128,255,255,255
64924,122,255,255,255
64925,157,255,255,255
64926,89,255,255,255
64927,94,255,255,255
64928,117,255,255,255
64929,151,255,255,255
64930,129,255,255,255
64931,170,255,255,255
64932,128,255,255,255
64933,148,255,255,255
64934,155,255,255,255
64935,187,255,255,255
64936,145,255,255,255
64937,172,255,255,255
64938,135,255,255,255
64939,201,255,255,255
64940,157,255,255,255
64941,136,255,255,255
64942,168,255,255,255
64943,110,255,255,255
64944,153,255,255,255
64945,114,255,255,255
64946,104,255,255,255
64947,132,255,255,255
64948,157,255,255,255
64949,90,255,255,255
64950,132,255,255,255
64951,177,255,255,255
64952,125,255,255,255
64953,102,255,255,255
64954,147,255,255,255
64955,162,255,255,255
64956,103,255,255,255
64957,82,255,255,255
64958,142,255,255,255
64959,92,255,255,255
64960,68,255,255,255
64961,84,255,255,255
64962,163,255,255,255
64963,83,255,255,255
64964,134,255,255,255
64965,71,255,255,255
64966,77,255,255,255
64967,92,255,255,255
64968,87,255,255,255
64969,108,255,255,255
64970,47,255,255,255
64971,96,255,255,255
64972,104,255,255,255
64973,57,255,255,255
64974,55,255,255,255
64975,117,255,255,255
64976,90,255,255,255
64977,107,255,255,255
64978,150,255,255,255
64979,96,255,255,255
64980,99,255,255,255
64981,77,255,255,255
64982,72,255,255,255
64983,76,255,255,255
64984,114,255,255,255
64985,118,255,255,255
64986,75,255,255,255
64987,122,255,255,255
64988,151,255,255,255
64989,76,255,255,255
64990,68,255,255,255
64991,90,255,255,255
64992,113,255,255,255
64993,154,255,255,255
64994,122,255,255,255
64995,168,255,255,255
64996,88,255,255,255
64997,119,255,255,255
64998,155,255,255,255
64999,57,255,255,255
65000,150,255,255,255
65001,63,255,255,255
65002,73,255,255,255
65003,85,255,255,255
65004,102,255,255,255
65005,77,255,255,255
65006,176,255,255,255
65007,207,255,255,255
65008,89,255,255,255
65009,80,255,255,255
65010,161,255,255,255
65011,147,255,255,255
65012,151,255,255,255
65013,88,255,255,255
65014,70,255,255,255
65015,88,255,255,255
65016,56,255,255,255
65017,170,255,255,255
65018,138,255,255,255
65019,83,255,255,255
65020,116,255,255,255
65021,163,255,255,255
65022,92,255,255,255
65023,68,255,255,255
65024,117,255,255,255
65025,175,255,255,255
65026,108,255,255,255
65027,91,255,255,255
65028,141,255,255,255
65029,95,255,255,255
65030,115,255,255,255
65031,190,255,255,255
65032,119,255,255,255
65033,84,255,255,255
65034,74,255,255,255
65035,93,255,255,255
65036,141,255,255,255
65037,168,255,255,255
65038,88,255,255,255
65039,53,255,255,255
65040,88,255,255,255
65041,196,255,255,255
65042,239,255,255,255
65043,150,255,255,255
65044,80,255,255,255
65045,67,255,255,255
65046,136,255,255,255
65047,106,255,255,255
65048,184,255,255,255
65049,160,255,255,255
65050,76,255,255,255
65051,202,255,255,255
65052,126,255,255,255
65053,76,255,255,255
65054,133,255,255,255
65055,69,255,255,255
65056,104,255,255,255
65057,157,255,255,255
65058,100,255,255,255
65059,98,255,255,255
65060,81,255,255,255
65061,79,255,255,255
65062,141,255,255,255
65063,99,255,255,255
65064,66,255,255,255
65065,172,255,255,255
65066,82,255,255,255
65067,95,255,255,255
65068,103,255,255,255
65069,90,255,255,255
65070,134,255,255,255
65071,89,255,255,255
65072,65,255,255,255
65073,71,255,255,255
65074,94,255,255,255
65075,96,255,255,255
65076,80,255,255,255
65077,97,255,255,255
65078,103,255,255,255
65079,116,255,255,255
65080,128,255,255,255
65081,71,255,255,255
65082,190,255,255,255
65083,70,255,255,255
65084,55,255,255,255
65085,130,255,255,255
65086,97,255,255,255
65087,120,255,255,255
65088,102,255,255,255
65089,162,255,255,255
65090,99,255,255,255
65091,117,255,255,255
65092,127,255,255,255
65093,100,255,255,255
65094,89,255,255,255
65095,68,255,255,255
65096,83,255,255,255
65097,132,255,255,255
65098,136,255,255,255
65099,199,255,255,255
65100,88,255,255,255
65101,81,255,255,255
65102,84,255,255,255
65103,68,255,255,255
65104,116,255,255,255
65105,95,255,255,255
65106,148,255,255,255
65107,117,255,255,255
65108,171,255,255,255
65109,74,255,255,255
65110,98,255,255,255
65111,195,255,255,255
65112,123,255,255,255
65113,95,255,255,255
65114,113,255,255,255
65115,62,255,255,255
65116,190,255,255,255
65117,96,255,255,255
65118,67,255,255,255
65119,77,255,255,255
65120,145,255,255,255
65121,76,255,255,255
65122,94,255,255,255
65123,169,255,255,255
65124,167,255,255,255
65125,122,255,255,255
65126,70,255,255,255
65127,183,255,255,255
65128,79,255,255,255
65129,141,255,255,255
65130,47,255,255,255
65131,188,255,255,255
65132,151,255,255,255
65133,109,255,255,255
65134,117,255,255,255
65135,61,255,255,255
65136,177,255,255,255
65137,71,255,255,255
65138,133,255,255,255
65139,130,255,255,255
65140,149,255,255,255
65141,95,255,255,255
65142,81,255,255,255
65143,122,255,255,255
65144,71,255,255,255
65145,123,255,255,255
65146,148,255,255,255
65147,89,255,255,255
65148,158,255,255,255
65149,118,255,255,255
65150,81,255,255,255
65151,65,255,255,255
65152,116,255,255,255
65153,98,255,255,255
65154,115,255,255,255
65155,82,255,255,255
65156,67,255,255,255
